Age,Job,Credit amount,Duration,Sex_female,Sex_male,Housing_free,Housing_own,Housing_rent,Saving accounts_little,Saving accounts_moderate,Saving accounts_quite rich,Checking account_little,Checking account_moderate,Checking account_rich,Purpose_business,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs
0.32142857142857145,0.6666666666666666,0.10179377132166832,0.20588235294117646,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.32142857142857145,0.6666666666666666,0.0536480686695279,0.08823529411764706,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.08928571428571429,0.6666666666666666,0.011444921316165951,0.07352941176470588,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.19642857142857142,1.0,0.11461428414218114,0.38235294117647056,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.125,0.6666666666666666,0.04996148343787829,0.11764705882352941,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.44642857142857145,0.3333333333333333,0.32761087267525035,0.20588235294117646,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.08928571428571429,0.6666666666666666,0.3266754704522945,0.38235294117647056,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0.6964285714285714,0.3333333333333333,0.324254429404644,0.6470588235294118,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.2857142857142857,1.0,0.06289204357873886,0.10294117647058823,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.35714285714285715,0.6666666666666666,0.1127434796962694,0.47058823529411764,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.07142857142857142,0.0,0.06063607351160999,0.029411764705882353,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
0.35714285714285715,0.3333333333333333,0.38395510069329813,0.10294117647058823,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.16071428571428573,0.6666666666666666,0.10030813249697369,0.11764705882352941,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.17857142857142858,0.3333333333333333,0.11461428414218114,0.29411764705882354,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.19642857142857142,1.0,0.31446021789369427,0.3382352941176471,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.10714285714285714,0.6666666666666666,0.055683944095961266,0.11764705882352941,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.21428571428571427,0.6666666666666666,0.17211400902388027,0.20588235294117646,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.6785714285714286,0.6666666666666666,0.10867172884340266,0.47058823529411764,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.125,0.3333333333333333,0.029327610872675252,0.029411764705882353,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.5892857142857143,1.0,0.3421371189611533,0.11764705882352941,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.21428571428571427,0.6666666666666666,0.5126004181798173,0.47058823529411764,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.07142857142857142,1.0,0.09414548255749973,0.20588235294117646,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.07142857142857142,0.3333333333333333,0.3289864641795972,0.47058823529411764,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0.14285714285714285,0.6666666666666666,0.0627819962583911,0.07352941176470588,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.5535714285714286,0.6666666666666666,0.07081545064377683,0.16176470588235295,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.75,1.0,0.09370529327610873,0.47058823529411764,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.10714285714285714,0.6666666666666666,0.7797402883239793,0.6470588235294118,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.125,0.6666666666666666,0.16127434796962695,0.29411764705882354,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.5178571428571429,0.6666666666666666,0.2718168812589413,0.3382352941176471,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17857142857142858,0.6666666666666666,0.10570045119401343,0.11764705882352941,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.05357142857142857,0.6666666666666666,0.041652910751623196,0.11764705882352941,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.32142857142857145,0.6666666666666666,0.08633212281280951,0.47058823529411764,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.10714285714285714,0.6666666666666666,0.1179707274127875,0.47058823529411764,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19642857142857142,0.6666666666666666,0.4337515131506548,0.47058823529411764,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.48214285714285715,0.3333333333333333,0.02641135688345989,0.04411764705882353,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5714285714285714,1.0,0.050291625398921534,0.058823529411764705,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.39285714285714285,0.3333333333333333,0.3138549576317817,0.5588235294117647,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.375,1.0,0.09502586112028172,0.47058823529411764,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.8392857142857143,1.0,0.0702101903818642,0.11764705882352941,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.26785714285714285,0.6666666666666666,0.20441289754594474,0.5588235294117647,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.5714285714285714,0.6666666666666666,0.24876196764608782,0.10294117647058823,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.35714285714285715,0.3333333333333333,0.5054473423572136,0.7352941176470589,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.05357142857142857,0.6666666666666666,0.1970947507428194,0.38235294117647056,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.44642857142857145,0.6666666666666666,0.313249697369869,0.29411764705882354,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.5,0.6666666666666666,0.0529877847474414,0.16176470588235295,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.08928571428571429,0.3333333333333333,0.07252118410916694,0.20588235294117646,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
0.6964285714285714,0.3333333333333333,0.08281060856168153,0.29411764705882354,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0.5892857142857143,0.3333333333333333,0.11362385825905139,0.08823529411764706,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.17857142857142858,1.0,0.06393749312204247,0.11764705882352941,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.14285714285714285,0.6666666666666666,0.05749972488169913,0.20588235294117646,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.5,0.6666666666666666,0.6802024870694399,0.47058823529411764,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.19642857142857142,1.0,0.10999229668757565,0.20588235294117646,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.16071428571428573,0.6666666666666666,0.04721030042918455,0.11764705882352941,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.6607142857142857,0.6666666666666666,0.020248706943985915,0.11764705882352941,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.625,0.6666666666666666,0.06377242214152086,0.11764705882352941,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.25,0.3333333333333333,0.030097942115109497,0.11764705882352941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017857142857142856,0.6666666666666666,0.18526466380543632,0.29411764705882354,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.625,0.6666666666666666,0.05876526906569825,0.11764705882352941,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.6964285714285714,0.6666666666666666,0.8635963464289644,0.7352941176470589,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
0.75,0.6666666666666666,0.09695168922636734,0.11764705882352941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.26785714285714285,0.6666666666666666,0.13051612193243095,0.20588235294117646,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.30357142857142855,0.6666666666666666,0.11483437878287664,0.47058823529411764,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.30357142857142855,1.0,0.3745460548035655,0.23529411764705882,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.39285714285714285,0.3333333333333333,0.06707384175195334,0.29411764705882354,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.08928571428571429,0.6666666666666666,0.11406404754044239,0.47058823529411764,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
0.08928571428571429,0.6666666666666666,0.03752613623858259,0.029411764705882353,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.2857142857142857,0.6666666666666666,0.09183448883019699,0.07352941176470588,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
0.125,0.6666666666666666,0.12077693408165512,0.11764705882352941,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.35714285714285715,1.0,0.6431165401122483,0.29411764705882354,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.35714285714285715,1.0,0.34158688235941453,0.20588235294117646,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.23214285714285715,0.6666666666666666,0.32067789149334214,0.11764705882352941,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.19642857142857142,0.6666666666666666,0.4110817651590184,0.29411764705882354,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.2857142857142857,0.6666666666666666,0.06382744580169473,0.14705882352941177,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
0.21428571428571427,0.6666666666666666,0.06597336854847584,0.029411764705882353,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.07142857142857142,0.6666666666666666,0.007813359744690216,0.16176470588235295,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
0.16071428571428573,0.3333333333333333,0.33069219764498736,0.20588235294117646,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
0.10714285714285714,0.6666666666666666,0.4184549356223176,0.47058823529411764,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.2857142857142857,0.6666666666666666,0.07868383404864092,0.11764705882352941,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.5,0.6666666666666666,0.18311874105865522,0.6470588235294118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19642857142857142,1.0,0.3809838230439089,0.5588235294117647,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.14285714285714285,0.6666666666666666,0.10355452844723231,0.08823529411764706,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.07142857142857142,0.6666666666666666,0.22180037416088919,0.4264705882352941,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
0.30357142857142855,1.0,0.116430064927919,0.11764705882352941,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0.10714285714285714,0.6666666666666666,0.0872125013755915,0.25,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.39285714285714285,1.0,0.1990756025090789,0.29411764705882354,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.08928571428571429,0.3333333333333333,0.08352591614394189,0.11764705882352941,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7857142857142857,0.6666666666666666,0.0292175635523275,0.08823529411764706,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
0.14285714285714285,0.6666666666666666,0.09210960713106636,0.20588235294117646,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.19642857142857142,0.6666666666666666,0.10294926818531969,0.11764705882352941,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.375,0.3333333333333333,0.02481567073841752,0.11764705882352941,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.19642857142857142,0.6666666666666666,0.021404203807637284,0.11764705882352941,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.26785714285714285,1.0,0.08858809287993838,0.11764705882352941,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.17857142857142858,0.6666666666666666,0.1787718719049191,0.11764705882352941,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.08928571428571429,0.6666666666666666,0.45322988885220644,0.6470588235294118,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.17857142857142858,0.6666666666666666,0.36519203257400684,0.47058823529411764,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.14285714285714285,0.3333333333333333,0.1352481567073842,0.16176470588235295,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,0.6666666666666666,0.09541102674149884,0.20588235294117646,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.03571428571428571,0.6666666666666666,0.544404093760317,0.8235294117647058,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3392857142857143,0.6666666666666666,0.05447342357213602,0.11764705882352941,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.14285714285714285,0.6666666666666666,0.46016287003411466,0.3382352941176471,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.8392857142857143,0.3333333333333333,0.028392208649719378,0.11764705882352941,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0.2857142857142857,0.6666666666666666,0.13634862991086166,0.16176470588235295,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.44642857142857145,0.3333333333333333,0.08974358974358974,0.11764705882352941,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0.14285714285714285,0.0,0.025255860019808517,0.029411764705882353,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.19642857142857142,1.0,0.2500825354902608,0.47058823529411764,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.14285714285714285,1.0,0.1742049081104875,0.3382352941176471,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0.05357142857142857,0.6666666666666666,0.12171233630461098,0.20588235294117646,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.07142857142857142,0.6666666666666666,0.11213821943435677,0.25,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.19642857142857142,0.6666666666666666,0.18245845713656872,0.6470588235294118,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.35714285714285715,0.6666666666666666,0.03356443270606361,0.029411764705882353,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.5714285714285714,0.6666666666666666,0.0237702211951139,0.11764705882352941,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.16071428571428573,0.6666666666666666,0.2817761637504127,0.47058823529411764,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.48214285714285715,0.6666666666666666,0.0732915153516012,0.20588235294117646,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.4107142857142857,0.6666666666666666,0.060305931550566745,0.029411764705882353,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.3392857142857143,0.6666666666666666,0.09210960713106636,0.08823529411764706,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.08928571428571429,0.6666666666666666,0.30802244965335096,0.47058823529411764,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0.17857142857142858,0.6666666666666666,0.41311764058545175,0.29411764705882354,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.30357142857142855,1.0,0.3695939253879168,0.29411764705882354,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0
0.017857142857142856,0.6666666666666666,0.056784417299438755,0.11764705882352941,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0.5178571428571429,0.6666666666666666,0.057114559260482006,0.07352941176470588,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.4642857142857143,0.3333333333333333,0.004897105755474854,0.11764705882352941,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.3392857142857143,0.6666666666666666,0.1794871794871795,0.29411764705882354,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.26785714285714285,0.3333333333333333,0.09067899196654561,0.029411764705882353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.30357142857142855,0.6666666666666666,0.14427203697589963,0.29411764705882354,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.19642857142857142,0.6666666666666666,0.04429404643996919,0.20588235294117646,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.30357142857142855,0.6666666666666666,0.055683944095961266,0.16176470588235295,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.9107142857142857,1.0,0.3883569935072081,0.08823529411764706,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.30357142857142855,0.6666666666666666,0.03626059205458347,0.47058823529411764,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.23214285714285715,0.6666666666666666,0.15010454495433037,0.029411764705882353,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.25,0.6666666666666666,0.04847584461318367,0.20588235294117646,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.017857142857142856,0.6666666666666666,0.07301639705073182,0.10294117647058823,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.10714285714285714,0.6666666666666666,0.20479806316716187,0.29411764705882354,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.21428571428571427,0.6666666666666666,0.09271486739297898,0.29411764705882354,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.25,0.6666666666666666,0.03851656212171234,0.16176470588235295,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0.125,0.6666666666666666,0.028227137669197756,0.11764705882352941,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.26785714285714285,1.0,0.09981291955540883,0.29411764705882354,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.25,0.6666666666666666,0.06404754044239022,0.058823529411764705,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.125,0.6666666666666666,0.17409486079013975,0.25,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0.6071428571428571,1.0,0.3980961813579839,0.38235294117647056,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4107142857142857,0.6666666666666666,0.12804005722460657,0.11764705882352941,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0.5892857142857143,0.6666666666666666,0.004842082095300979,0.029411764705882353,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0.21428571428571427,1.0,0.09425552987784748,0.11764705882352941,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0.8214285714285714,0.6666666666666666,0.0176625949158138,0.25,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.16071428571428573,0.6666666666666666,0.5129305601408606,0.47058823529411764,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.19642857142857142,1.0,0.23137449103114338,0.47058823529411764,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.375,0.3333333333333333,0.07686805326290305,0.25,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.5535714285714286,0.6666666666666666,0.1940684494332563,0.29411764705882354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.30357142857142855,0.6666666666666666,0.0348850005502366,0.20588235294117646,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.21428571428571427,0.6666666666666666,0.06107626279300099,0.16176470588235295,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.9821428571428571,1.0,0.26846043798833497,0.07352941176470588,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.875,0.0,0.05089688566083416,0.17647058823529413,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.017857142857142856,0.6666666666666666,0.0233300319137229,0.11764705882352941,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0.25,0.6666666666666666,0.16474083856058105,0.20588235294117646,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.625,1.0,0.23885770881479035,0.29411764705882354,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.26785714285714285,0.3333333333333333,0.1977550346649059,0.6470588235294118,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.30357142857142855,0.6666666666666666,0.201661714537251,0.3382352941176471,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.17857142857142858,0.6666666666666666,0.10223396060305931,0.029411764705882353,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
